num_articulo;descripcion1;descripcion2;id_un_med_1;id_un_med_2;status
10500207;EJE DE SIRIO 200 LT. (PLANO:MR;0219A3)                       ;UN;UN;1
10500163;ENGRANAJE CONICO              ;;UN;UN;1
25152742;CUPLA DE UNION CUP-01-Z       ;PORTA CABLE SAMET             ;UN;UN;1
25900564;DIENTE ENTERIZO ABULONABLE    ;;UN;UN;1
11100209;DISCHARGER W=556 H=360 L=689 C;OD 393443197 REINFORCED       ;UN;UN;1
11700929;DISCHETTO BLOCCA PUNTERUOLO CA;SSETTO COD.X04000980785 L-B   ;UN;UN;1
11800184;ESPEJO POS24 CAT.R1329712 M1  ;;UN;UN;1
29922513;ESPEJO CRISTAL DE 6 MM. CON BI;SEL Y BORDE PULIDO            ;UN;UN;1
25000175;ESPEJO L. CATEDRAL VERSAILLES ;59 X 77 BLANCO COD. 006503    ;UN;UN;1
25000176;ESPEJO L. CATEDRAL VERSAILLES ;91 X 61 BLANCO COD. 001734    ;UN;UN;1
10400132;EJE MANDRIL TABLA:13B FIG:14 C;ATALOGO:146.38.R00 EVA:902    ;UN;UN;1
10300048;EJE DE SMU COD SMU20302006TAV.;3 FIG.13 (CAT.192.25.01) SMU56;UN;UN;1
12000444;EJE DE TAMBOR PLANO MR0811A2  ;;UN;UN;1
11600047;EJE DE TRACCION ELEVADOR DE CA;NGILONES L:790 x ACIENTOS 60 M;UN;UN;1
11800330;DADO CENTRADO MANDRINO PLANO.1;80010156;UN;UN;1
10400178;DADO EVA90203062              ;;UN;UN;1
10500780;DADO PRISMATICO CON M8 COD:010;100001 IN PLASTICA.           ;UN;UN;1
12000729;DISTANZIALE POS.7             ;COD.14001268 ANCORA           ;UN;UN;1
10500093;DISCO P/ESMALTACION 170/49-1 M;M                             ;UN;UN;1
11700054;ENGRAJE COD SMU14202005 TAV.3.;1 FIG4 (CAT.192.24.L03) PH2800;UN;UN;1
26400007;CUBIERTA RODADO 26 x 1 3/4' x ;2'                            ;UN;UN;1
25000088;ESPONJERA RINCONERA ROBINET NI;QUEL COD. 33341382            ;UN;UN;1
10500748;EJE MEMBRANA COD.7500006 P/JET;50000;UN;UN;1
10500609;FILTRO PARA DEPURAR LIQUIDOS  ;JET.50000 2411121 /20-1655-053;UN;UN;1
19994549;FILTRO EM 65 790 X 495 X 25 MM;.                             ;UN;UN;1
25900487;FILTRO EN BA•O DE ACEITE COD.V;OE.6212136 VOLVO L90-D        ;UN;UN;1
10500524;FLANGIA X CONT CINGHIA DENT CO;D 10300016                    ;UN;UN;1
10500363;GIUNTO COD:10000100108 DEA93/9;3S                            ;UN;UN;1
11700720;GUIA 35X35 DE TOLVA BOCA.36MM ;PLANO 0126                    ;UN;UN;1
12100231;FLANGIA DISTANCIALE DIAM.130-S;P.11                          ;UN;UN;1
11701318;KIT GUARNICION PLACAS RADIADOR; PH 05710364                  ;UN;KI;1
25900427;FILTRO AIRE 132-7165 CATERPILL;AR 938G=FAR 3043 MARCA RUTAFIL;UN;UN;1
10900854;GIUNTO SU ALBERO CALETTATO COD;:123200231 TAV:8.1/2 POS:6 S12;UN;UN;1
12000711;GIUNTO COD.14001766 ANCORA    ;;UN;UN;1
10500409;GIRANTE SINISTRA CON BOCCOLA P;OS:09 COD:080001001B BOMBA VER;UN;UN;1
10901137;GUIA COD.133271601 TAV.13.0.2/;2 POS.13 SYSTHESIS            ;UN;UN;1
10300557;FILTRO X POMPA TRAFILAMENTI TA;V.16 FIG.17 CAT.159.21.L08 COD;UN;UN;1
25500043;"FILTRO ""Y"" BRIDADO SERIE 150 M";ALLA 40 MICRONES.             ;UN;UN;1
10901169;GUIA COD.131500305S TAV.9.2 PO;S.5 SL50 A8                   ;UN;UN;1
10300103;INGRANAGIO COD:PE15020005 MR11;27A3                          ;UN;UN;1
10300100;INGRANAGIO CONDOTTO PE50013017;;UN;UN;1
25000171;INODORO ADRIATICO LARGO BLANCO;;UN;UN;1
13000799;FILMACION DE GRAFICA 55X55CM D;"ESARROLLO ""RAPOLANOS""         ";UN;UN;1
10300732;FILTRO MOD:MFAP-400-40N N¯ ASI; 00102/05 MARCA:PARKER P/AGUA ;UN;UN;1
25900062;FILTRO MOD:MFNP100-40N MARCA:P;ARKER P/AGUA PRENSAS          ;UN;UN;1
11400035;FILTRO MODELO:PT100 CODIGO:WC1;08-S852X MARCA:POSIFLOW II    ;UN;UN;1
10300025;JUEGO DE PUNZONES 55 X 55 PULI;DOS NUEVOS                    ;UN;KI;1
10900547;EJE DIAM.30MM X 650MM LARGO   ;;UN;UN;1
10300173;CUERPO COD.1502900            ;                              ;UN;UN;1
10300174;CUERPO COD.1502901            ;;UN;UN;1
11700536;ESPULSORE X DRAWER FAST COD LB; X05500300002 L=800           ;UN;UN;1
10500557;FLANGIA P/CONTENIMIENTO CORREA;S DENTADAS COD:10300016 TECNO ;UN;UN;1
12000085;FLANGIA PORTAUTENSILE POS9 COD; FK011011002 ANCORA           ;UN;UN;1
12000801;GR CERNIERA/BISAGRA           ;COD. 13006708 ANCORA          ;UN;UN;1
10800539;GUIA COD.42020391 BYT         ;;UN;UN;1
29923116;BUJE DE BRONCE SAE65          ;MEDIDA:130x110 MM LARGO:300 MM;KG;KG;1
26100880;POE INJECTOR:SINGLE PORT,802.3;COD:AP-PSBIAS-1P2-AFR SYMBAR  ;UN;UN;1
26100881;AP4131;;;;1
11100359;TRIANGULO 20 DIV. W430 H:40   ;L.985 COD:PG.222001 MTD.340   ;UN;UN;1
11100365;SECTOR 20.DIV W.490 H.40 L.190;COD.PG.225001 MTD.340 20.DIVIS;UN;UN;1
513000192;2R-15704 PIGMENTO NEGRO       ;                              ;KG;KG;1
4,01704E+11;ANG BDE ME PIETRA AVO 5.8X4   ;ANGULO BORDE MESADA PIETRA AVO;UN;CJ;1
4,01704E+11;ANG BDE MES PIETRA BEI 5.8X4  ;ANGULO BORDE MESADA PIETRA BEI;UN;CJ;1
16500204;"UNION DOBLE BS-16-B2 1""       ";"UNION DOBLE BS-16-B2 1""       ";UN;UN;1
29923109;FELD. FLORIANOPOLIS # 200     ;E.T. MPP - 002 V03            ;TN;KG;1
26100885;HUB DE 8.PUERTOS 100.mbps     ;HUB DE 8.PUERTOS 100.mbps     ;UN;UN;1
22800537;ELEMENTO FILTRANTE            ;COD.ES01BJ001NF030            ;UN;UN;1
10301210;INDICADOR ELECTRICO ROSCADO   ;INTERNORMEN AE.G1.2.5.P       ;UN;UN;1
25156618;CAJA ALUMINIO 150X100X70MM    ;CAJA ALUMINIO 150X100X70MM    ;UN;UN;1
25156619;TRANSISTOR  BC548BP           ;TRANSISTOR  BC548BP           ;UN;UN;1
25156620;TRANSISTOR  BC.558            ;TRANSISTOR  BC.558            ;UN;UN;1
25156621;TRANSISTOR TIP.31             ;TRANSISTOR TIP.31             ;UN;UN;1
12900394;DIAFRAGMA DE BOMBEO FIG.7     ;MODELO.R1-27-SD TECNO PERANIC ;UN;UN;1
12900391;JUNTA DE DISTRIBUIDOR FIG.19  ;MODELO.R1-27-SD TECNO PERANIC ;UN;UN;1
12900392;JUNTA DE DISTRIBUIDOR FIG.21  ;MODELO.R1-27-SD TECNO PERANIC ;UN;UN;1
12900393;JUNTA DE DISTRIBUIDOR FIG.18  ;MODELO.R1-27-SD TECNO PERANIC ;UN;UN;1
25672505;MONTANTE 69 X 35 X 2600 BWG - ;24;UN;UN;1
26200084;MOPA LARGO: 1 MT. CON CABO    ;MOPA LARGO: 1 MT. CON CABO    ;UN;UN;1
13000025;MORTERO DIAMETRO 200 MM       ;                              ;UN;UN;1
12200030;MOTOR B&T TIPO:ZK63D/2 RPM:3.3;00 VOL:380 AMP:1.9 KW:0.44 BRI;UN;UN;1
26101058;ETIQUETA STD 60X18 ILUSTRACION;POR 7000                      ;RL;RL;1
10100001;MAGNESITE ABRASIVE L:140 #36  ;LUNA ABRASIVI                 ;UN;UN;1
10700296;JUNTA ANTIVIBRANTE P/HORNO COD;220048 RSK.2170/119.70=CC21100;UN;UN;1
26100884;CARPETA BLANCA CON SOLAPA     ;LOGO ILVA                     ;UN;UN;1
25156585;ARTEFACTO CO:SOLE150EL LUMENAC;TIPO:ALUMBRADO PUBLICO        ;UN;UN;1
25156586;MODULO ACCIONAMIENTO P/VALVULA;VT-MRPA-1-107VO/O C:PH20083930;UN;UN;1
10901241;ANILLO COD.20340034 CPK.      ;S.120 Y EVERY                 ;UN;UN;1
10400388;EJE COD.EVA.90215012 FIG.50   ;TAV.3786.A PL 040010023       ;UN;UN;1
10400389;EJE COD.EVA.90215098FIG.6     ;TAV.3792.E CAT.146.55         ;UN;UN;1
22800619;BOBINA 24VDC COD.02-178087 PAR;A ELECTROVALVULA HIDRAULICA   ;UN;UN;1
29923431;BARRA DE INOX REDONDO 20MM    ;AISI 306  2 MTS LARGO         ;KG;KG;1
11701771;TERMINAL P/PRENSAR C/CAMISA 3/;8 HG ROSCA 3/8 BSP ASIENTO MAC;UN;UN;1
11701772;TERMINAL P/PRENSAR C/CAMISA 3/;8 HG CODO 90¯ 3/8 BSP ASIENTO ;UN;UN;1
11701773;"ACOPLE 1/2""ALTA PRESION COMPLE";TO (CUERPO/ NIPLE)            ;UN;UN;1
11701774;"ACOPLE 3/4""ALTA PRESION COMPLE";TO (CUERPO/ NIPLE)            ;UN;UN;1
25700849;JUEGO DE DESTORNILLADORES PARA;ELECTRONICA                   ;UN;UN;1
25673562;CONTENEDOR PLASTICO PARA RESID;OS DE DOS RUEDAS Y TAPA TIP-TO;UN;UN;1
11701752;PINZA FDS PARA LEVANTAR PUNZON;ES 400KG                      ;UN;UN;1
25157094;CONECTOR HEMBRA 10.PINES P/CAB;LE PLANO S/MUESTRA            ;UN;UN;1
25157095;CONECTOR MACHO 10.PINES P/CAB ;LE PLANO S/MUESTRA            ;UN;UN;1
25157096;CABLE PLANO 10.PINES S/MUESTRA;CABLE PLANO 10.PINES S/MUESTRA;MT;MT;1
25157097;RELE OMRON G3DZ-2RGPL 24VDC   ;RELE OMRON G3DZ-2RGPL 24VDC   ;UN;UN;1
13001068;CILINDRO IMPRESOR GRABADO A LA;SER MOD.650 COD.RMZ-158/09    ;UN;UN;1
13001069;CILINDRO IMPRESOR GRABADO A LA;SER MOD.650 COD.2/A  ILVA.230 ;UN;UN;1
13001070;CILINDRO IMPRESOR GRABADO A LA;SER MOD.LASER ROLL 650 COD 248;UN;UN;1
13001071;CILINDRO IMPRESOR GRABADO A LA;SER MOD.LASER ROLL 650 COD 236;UN;UN;1
12000912;RULLO 520 P/CABEZA CEMAR/BMR A;RULLI OSCILANTI               ;UN;UN;1
22500633;RODAMIENTO NU212ECP           ;RODAMIENTO NU212ECP           ;UN;UN;1
13000924;FILMACION DE GRAFICA CALACATTA;FILMACION DE GRAFICA CALACATTA;UN;UN;1
22500631;RODAMIENTO 33012/Q            ;RODAMIENTO 33012/Q            ;UN;UN;1
22500632;RODAMIENTO LINEAL KWE20H-G3V1 ;MARCA:INA                     ;UN;UN;1
26400157;KIT PEGAMENTO + ENDURECEDOR   ;COD:XB5047-XB5067 DISTRALTEC. ;UN;UN;1
22800543;RACORD TIPO:QSL-6             ;RACORD TIPO:QSL-6             ;UN;UN;1
22800545;RACORD TIPO:QSY-6             ;RACORD TIPO:QSY-6             ;UN;UN;1
12300383;SATELITE COD.600222 RICAMBI MO;TOVARIATORI SERIE TX/002      ;UN;UN;1
12300375;PISTA PLAN INT FISSA COD.60051;7 RICAMBI MOTOVARIATORI SERIE ;UN;UN;1
12300378;PISTA PLAN INT MOBILE COD.6005;18 RICAMBI MOTOVARIATORI SERIE;UN;UN;1
12300381;PISTA PLAN ESTERNA COD.600519 ;RICAMBI MOTOVARIATORI SERIE TX;UN;UN;1
12300384;SATELITE COD.600522 RICAMBI MO;TOVARIATORI SERIE TX/005      ;UN;UN;1
26000164;VASTAGO COMPLETO (COD. 344)   ;;UN;UN;1
12300242;PLANET CARRIER POS.26 P/VARIAD;OR MOD.SF/003 CAT.13/89 PAG.5 ;UN;UN;1
12300248;FRICTION BEARING PLANET DISK P;OS.34 P/VARIADOR MOD.SF/003 CA;UN;UN;1
25900665;"LIVE""M"" DE ULTRALEAD CHEMICAL ";"LIVE""M"" DE ULTRALEAD CHEMICAL ";LT;LT;1
26100876;DISCO RIGIDO IDE 80Gb         ;DISCO RIGIDO IDE 80Gb         ;UN;UN;1
25156578;LAMPARA P/TABLERO INSTRUMENTOS;DE AUTOELEVADOR KOMATSU       ;UN;UN;1
25156579;FUSIBLE DE 40 AMP P/ AUTOELEV.;KOMATSU SEGUN MUESTRA         ;UN;UN;1
25156580;FUSIBLE DE 60 AMP P/ AUTOELEV.;KOMATSU SEGUN MUESTRA         ;UN;UN;1
12200384;DISCO DE FRENO P/MOTOR MGM    ;TIPO.100 LA.4 S/MUESTRA       ;UN;UN;1
25900702;TUBERIA FLEXIBLE 2TE12-N/J    ;C:3924413247 P/AUTOELEV. LINDE;UN;UN;1
26100883;MEMORIA 64MB(COD.CB421-67951) ;P/IMPRESORA LASERJET 3005X    ;UN;UN;1
11100362;SILICONA NEGRA MARCA:CERTECH  ;310 ML COD.MCY-50C003         ;UN;UN;1
25156594;CAPACITOR ELECTROLITICO       ;ELECTROLITICO 220mF/400V      ;UN;UN;1
25156595;CAPACITOR ELECTROLITICO       ;ELECTROLITICO 470mF/400V      ;UN;UN;1
25156596;CAPACITOR ELECTROLITICO       ;ELECTROLITICO 1mF/25V         ;UN;UN;1
25156597;CAPACITOR ELECTROLITICO       ;ELECTROLITICO 10mF/25V        ;UN;UN;1
10100105;CAJA ZOC. SANIT ILVA 15X35    ;CAJA ZOC. SANIT ILVA 15X35    ;UN;UN;1
16500205;PI•ON Z.22X5/8 DOBLE EJE 30MM ;CHAVETERO.10MM PRISIONERO 8MM ;UN;UN;1
25156622;TRANSISTOR 7805               ;TRANSISTOR 7805               ;UN;UN;1
25156623;TRANSISTOR 7812               ;TRANSISTOR 7812               ;UN;UN;1
25156624;TRANSISTOR 7912               ;TRANSISTOR 7912               ;UN;UN;1
25156625;TRANSISTOR 7824               ;TRANSISTOR 7824               ;UN;UN;1
25156626;TRANSISTOR LM.555             ;TRANSISTOR LM.555             ;UN;UN;1
25156627;TRANSISTOR TL.082             ;TRANSISTOR TL.082             ;UN;UN;1
25156630;RESISTENCIA 100W 220V S/MUESTR;RESISTENCIA 100W 220V S/MUESTR;UN;UN;1
26100908;DISE•O CALCO                  ;DISE•O CALCO                  ;UN;UN;1
22800554;TUBO TIPO:PUN 4X0.75 BL       ;                              ;MT;MT;1
22800556;RACCORDO RAPIDO GIREVOLE      ;1/4-12 COD.1060060155 L-B     ;UN;UN;1
26400164;CUBIERTA 205/60/15            ;CUBIERTA 205/60/15            ;UN;UN;1
10901227;CLIP ZORRA CROWN PE.4000      ;CODIGO.127349                 ;UN;UN;1
12900386;VALVULA DE SUCCION COD.B421351;PV.00 DOSIFICADORA ARES MX 030;UN;UN;1
26100879;CABLE:JUMPER, RP SMA (M) TO RP;BNC (F) COD:25-72178-01 SYMBAR;UN;UN;1
12900387;VALVULA INYECCION COD.B421791 ;PV.00 DOSIFICADORA ARES MX 030;UN;UN;1
25672032;PUNTA MONTADA MODELO:B42 COLOR; ROSA                         ;UN;UN;1
10500728;PINZA SALDACINGHI DIRITTA COD:;120010002;UN;UN;1
25156444;PROGRAMADOR ENCENDIDO COD.MM18;13/23 SATRONIC MOD.MM1813     ;UN;UN;1
25156203;PROGRAMADOR EXTRAIBLE P/MOVITR;AC 07B MOD:FBG11B COD:18206352;UN;UN;1
25154533;PROGRAMADOR HORARIO MARCA TELE;MECANIQUE 220VCA COD 15335    ;UN;UN;1
26100038;ATRIL                         ;ATRIL                         ;UN;UN;1
25700034;PINZA DE ABRIR ANILLO SEGUER  ;2900-180 (MED) BAHCO 19-60    ;UN;UN;1
25700162;PINZA DE ABRIR ANILLO SEGUER  ;2900-150 (CHI) BAHCO 10-25    ;UN;UN;1
25700703;PINZA DE ABRIR ANILLO SEGUER  ;90¯ 2990-140 (CHI) BAHCO 10-25;UN;UN;1
25153401;RELE ESTADO SOLIDO 24-DC 5A-22;0VAC SA.1-NO/NC FEME 122/TAKAM;UN;UN;1
25155606;ORGANIZADOR DE CABLES         ;;UN;UN;1
13000486;ORIFIZIO CALIBRADO DIAM.4MM CO;D.CO2246                      ;UN;UN;1
25900428;PARABRISA DELANTERO VOLVO L90D;                              ;UN;UN;1
25100225;PRECINTO ALT N¯3 NATURAL      ;;UN;BC;1
25200016;"NIPLE HIERRO NEGRO 2"" X 15CM  ";;UN;UN;1
13000709;ORIFIZIO CALIBRADO DIAM.6MM CO;D.CO2248                      ;UN;UN;1
22700111;O'RING  DIAM.EXTERIOR 175 X 3M;M ESPESOR                     ;UN;UN;1
25672035;PAN PARA ABRASIVO             ;;UN;UN;1
26000120;PANTALON BEIGE TALLE 36       ;;UN;UN;1
26000022;PANTALON BEIGE T:38 TIPO:CARGO;GRAFA 70 C/REFLEC. AMARIL-GRIS;UN;UN;1
26000023;PANTALON BEIGE T:40 TIPO:CARGO;GRAFA 70 C/REFLEC. AMARIL-GRIS;UN;UN;1
22800388;RACORD RAPIDO COD:GCK-1/8-PK-6;#®NOMBRE?;UN;UN;1
26000274;PROTECTOR AUDITIVO AUDISYL TRI;PLE ALETA C/CORDEL COD:1200   ;UN;UN;1
25154871;PLC SAIA TIPO:PCD4-M445       ;;UN;UN;1
25153367;PLC SAIA TIPO:PCD4-N21        ;;UN;UN;1
25672099;PAPEL ESPA•A 0.30 X 15 X 80 MM;                              ;UN;UN;1
25300409;NIPLE 3/4 X 5 CM AC. INOX.    ;;UN;UN;1
25300199;NIPLE 3/4 X 5 CM GALV         ;;UN;UN;1
25200129;NIPLE 3/4Ô X 50 MM MEDIA ROSCA; H. NEGRO                     ;UN;UN;1
25100039;PORTA METAL TRASP. 600x1900 CO;D:11316 LUMENAX               ;UN;UN;1
22800099;RACORD TIPO:QSML M5-4         ;;UN;UN;1
25154872;PLC SAIA TIPO:PCD4-H311       ;;UN;UN;1
25100059;RACORD TUBO/TUBO X TAZ 25 COD:;TKT 25                        ;UN;UN;1
22700073;O'RING SERIE:2-127 DI36.17 DE4;1.41 E2.62                    ;UN;UN;1
25600426;PRISIONERO C/CUADRADA 5X20    ;;UN;UN;1
25600331;PRISIONERO C/CUADRADA 6X10    ;;UN;UN;1
25600332;PRISIONERO C/CUADRADA 6X15    ;;UN;UN;1
26000024;PANTALON BEIGE T:42 TIPO:CARGO;GRAFA 70 C/REFLEC. AMARIL-GRIS;UN;UN;1
25154216;MULTIPLICADO MOVIL 3 SALIDAS 3;P+TIERRA 16AMP 380/415V GW 640;UN;UN;1
25154217;MULTIPLICADOR MOVIL 3 SALIDAS ;3P+TIERRA 32AMP 380/415V GW 64;UN;UN;1
11600216;MULTIPLICADOR PRESION DIAM. 40; COD:1080230031               ;UN;UN;1
25156445;PRESOSTATO DE AIRE COD.PA-RXCO;MP HELNRONT MOD.RX0008 0-6BAR ;UN;UN;1
25900388;ORING COD.42515305 POS.CY08 TA;ILIF FD.25                    ;UN;UN;1
12900130;O'RING COD:560-001-360 SAND PI;PER                           ;UN;UN;1
12900049;"O""RING COD.WC-3 P/MODELO FILTR";O STA-RITE PTM.100            ;UN;UN;1
25100222;PRECINTO ALT N¯7 NATURAL      ;;UN;BC;1
26100486;PIZARRA BLANCA 1400x900 MM CON;MARCO DE ALUMINIO P/MARCADOR  ;UN;UN;1
26100529;PIZARRA BLANCA P/ MARCADOR 700;x500 MM                       ;UN;UN;1
12900120;O-RING COD:755-051-000 SAND PI;PER                           ;UN;UN;1
26100784;OBLEA CORREO ACUSE DE RECIBO  ;;UN;UN;1
25300320;"NIPLE 1/2"" X 5 CM AC. INOX.   ";                              ;UN;UN;1
25300381;NIPLE 1 1/4Ôx50 MM MEDIA ROSCA; BSPT AC. INOX. AISI 304      ;UN;UN;1
25300451;NIPLE 2 1/2 X 10 CM AC. INOX. ;304;UN;UN;1
25300186;NIPLE 1/4 X 5 CMTS GALV       ;;UN;UN;1
22700054;O'RING SERIE 2-219            ;DI. 32.92 - DE. 39.98 - W 3.53;UN;UN;1
25154635;OROMETRO P/AUTOELEVADOR LINDE ;;UN;UN;1
22800474;OSCILANTE TRASERO HEMBRA C95 C;OD.D50-40 SMC                 ;UN;UN;1
12100343;PANEL DE MADERA DE 1,55x1,25 M;TS.                           ;UN;UN;1
25154826;MODULO DE PLC OMRON TIPO:SRT1-;ID16 (EXPANSION)              ;UN;UN;1
25156214;MODULO DE PLC OMRON TIPO:SRT1-;OD16 (EXPANSION)              ;UN;UN;1
12100281;MAQUINA DE CORTE MOD.FS500N/3T;20NP TECNEMA                  ;UN;UN;1
22800164;RACORD TIPO:QSL1/4'-8         ;;UN;UN;1
25700416;JUEGO DE PINZA SEGUER 9938    ;PUNTAS INTERCAMBIABLES BAHCO  ;UN;UN;1
10300757;PINZA TRASDUTTORE             ;;UN;UN;1
25700755;PINZA UNIVERSAL VDE.8250 COD.0;91847 MARCA GEDORE            ;UN;UN;1
10500349;POMOLO COD:10000100110 DEA93/9;3S                            ;UN;UN;1
10500188;PIASTRINO FISSAGGIO SUPPORTO U;CPA MULTI ROLL 650 COD.1030060;UN;UN;1
10500185;PIASTRINO FISSAGGIO PIASTRA SU;PPORTO UCPA MULTI ROLL 650 COD;UN;UN;1
16500176;"PI•ON Z 36 X 3/4"" EJE.40MM CHA";VETERO 12MM SIMPLE TEMPLADO   ;UN;UN;1
10900905;PI•ON MOTRIZ COD.131500234 POS;:23 TAV:5 SL50A7              ;UN;UN;1
10900903;PI•ON MOTRIZ SEPARADOR DE PILA; PLANO:090020052              ;UN;UN;1
12100340;PI•ON P/MALLA P.28.5          ;;UN;UN;1
16500160;"PI•ON Z 21X5/8"" DOBLE TEMPLADO";;UN;UN;1
10901210;PORTA FILTRO NORDSON COD.10072;34 LINEA M.100 45¯ S/MUESTRA  ;UN;UN;1
10500631;PORTA GOMA CEBADOR COD:2410904; POS.26 TAB.01-30000-01       ;UN;UN;1
10800369;PERNO RECTO CODIGO:420720125 B;&T 926 CARRITO                ;UN;UN;1
11700827;PERNO RIDUTTORE COD.L-B X04000;980532;UN;UN;1
12900139;PLUNGER, ACTUATOR COD:620-004-;114 MOD:EB3M FIG:5 MOD:EB2M FI;UN;UN;1
12900112;PLUNGER, ACTUATOR CODIGO:620-0;"07-114 SAND PIPER 1 ¨""        ";UN;UN;1
10500660;POLIZENO POS.8 COD.5140024400 ;REVO MULTIROLL 650E MAT.5801  ;UN;UN;1
10900156;PERNO VENTOSA COD.122834401   ;;UN;UN;1
11700417;PANEL DE REJILLA 45X45 PLANO M;R1284A2                       ;UN;UN;1
11700414;PANEL DE REJILLA 50 X 50 PLANO; MR1297A2                     ;UN;UN;1
10800441;PERNO COD:420730054=420730051 ;BYT796 1¯ Y 2¯ RULLIERA PLANO ;UN;UN;1
10800079;PIASTRA COD:420793056 B&T 926 ;IN (CORREAS DESCARGA) PLANO:08;UN;UN;1
16500066;"PI•ON Z 30X1/2"" SIMPLE TEMPLAD";O                             ;UN;UN;1
16500071;"PI•ON Z 34X5/8"" SIMPLE TEMPLAD";O                             ;UN;UN;1
12900330;PLUNGER ACTUADOR COD.620-020-1;15 MOD.S30-B1 FIG:30 SAND PIPE;UN;UN;1
19994557;PI•ON DOBLE 9D X3/8X1/4       ;;UN;UN;1
10800120;PIGNONE DRWG 119/27 COD:2119-2;7 B&T GRUPO SERVICIO          ;UN;UN;1
10900194;PIG•ONE FOLLE Z=20 3/8 COD:123;200184 POS:7 TAV:7 CPK S120.  ;UN;UN;1
10800016;PIG•ONE GOUPLING. COD:505-0071; TRANSFER                     ;UN;UN;1
10500675;POMELLO D.50A3 LOBI (M8 FEMMIN;A) COD.056050008              ;UN;UN;1
10901135;MOLLA COD.20180008 TAV.13.0.1/;2 POS.8 SYSTHESIS             ;UN;UN;1
10500347;PIASTRA COD:10000100057 DEA93/;93S                           ;UN;UN;1
10500331;PIASTRA COD:10000100230 DEA 93;/93S                          ;UN;UN;1
13000621;"MASCHERINE 33 X 65 ""SERIE SKY""";;UN;UN;1
10500187;PIASTRINO ANTIROTAZIONE SUPPOR;TE UCPA CON SEDE UTCEI MULTI R;UN;UN;1
10900445;PIASTRINO COD 28500007 RIC    ;;UN;UN;1
10901120;PI•ON TAMBOR ENTRADA ROBOT PLA;NO.090050056                  ;UN;UN;1
11700584;PIANALE TEFLONATO P/DUAL 200/7;5 COD L-B X00099208           ;UN;UN;1
11700553;PORTARREJA 4U 35X35 PLANO MR15;39A1                          ;UN;UN;1
11900104;PORTELLA COD:119149D SITI     ;;UN;UN;1
11700883;POSTIZO PARA MOLDE 60X60 PLANO;.170050020                    ;UN;UN;1
16500109;"PI•ON Z 20 X 5/8"" SIMPLE EJE 3";0MM CHAVETERO 8MM TEMPLADO    ;UN;UN;1
10500176;MORSETTO DI FISSAGIO COD:FM020;001026 PLANO:050110005        ;UN;UN;1
10500250;MORSETTO FISSAGGIO SPATOLA COD;:10300104                     ;UN;UN;1
10300590;MORSETTO PLANO:MI0199A4       ;;UN;UN;1
10500117;POMPA BUNA C:3499100 AIR POWER;MOD:G575205A (FLOTJET)        ;UN;UN;1
12300400;MOLLA CILINDRICA COD.10029940 ;RICAMBI MOTOVARIATORI SERIE TX;UN;UN;1
12300401;MOLLA CILINDRICA COD.601029940; RICAMBI MOTOVARIATORI SERIE T;UN;UN;1
12900171;MOLLA COD PPB 10008 TAB 3 FIG ;9 CAT 138.08.L01 PPB130       ;UN;UN;1
10300178;MOLLA COD.MOR04001005 MR1114A4;;UN;UN;1
10300007;MATRICE 34x34 3USCITE PUNZONE ;ENTRANTE CON RISCALDAMENTO    ;UN;UN;1
12900371;PLATE OUTER CODIGO:612-039-157; MOD:EB2M FIG:28 SAND PIPER   ;UN;UN;1
12900331;PLATE OUTER DIAPHAGMA COD.612-;194-157 MOD.S30-B1 FIG.29 SAN ;UN;UN;1
10700241;PIASTRINO ROTONDO AISI 304 PER; MUR COD:RK-200-11-0247       ;UN;UN;1
10800443;RULLO ù35xL=2108 COD:440940160; B&T797 CORREA DE DESCARGA 1 R;UN;UN;1
10800435;RULLO L:2195 ù35 C/REVEST. A  ;ù40 B&T 926                   ;UN;UN;1
10800459;RULLO ù35xL=2271 COD:440940045; B&T 926 CORREA DESCARGA      ;UN;UN;1
10500739;PISTOLA A28 218 N23C COD:01000;374 MAXVER                    ;UN;UN;1
11701214;PLACA POSTIZO SFS SUP.60X60 PL;ANO.MASS. 1050X1900X20        ;UN;UN;1
11100280;PLACA PROTECCION CONO W=535 H=;50 L=760 POS.48 COD.PG.320001 ;UN;UN;1
25900507;PLACA PROTECTORA VOE.11142033 ;PALA VOLVO L90D               ;UN;UN;1
10900349;FACHINO SX COD:162568800 MAXI ;PACK PLANOM MR 0067A3         ;UN;UN;1
11600142;RULLO PIANO D.50X588 COD.10405;00012 MAT.GRC 475CL/12/2001 MA;UN;UN;1
10300002;PUNZON SFS 35x35 4 USCITE x PR;ENSA SITI 4600 PARTE SUPERIOR ;UN;UN;1
11600172;PROTECCION DE ACRILICO        ;PLANO 160010048               ;UN;UN;1
10500330;PORTA SPATOLA REGULABLE COD:10;202006 MULTI ROLL 650         ;UN;UN;1
12100192;PISTOLA APLICADORA NEUMATICA M;OD: DP400 RELACION 1.1        ;UN;UN;1
10500632;PISTOLA P/ESMALTE INOX 301 COM;PLETA COD:25.40.000 POS.4 P/JE;UN;UN;1
10900058;PISTOLA COD:28090004 PART.11 T;AV.27 CAT. CPK EVERY/120      ;UN;UN;1
25000042;PORTAROLLO CROMADO C/TAPA.    ;;UN;UN;1
